datetime,open,high,low,close,volume
2024-01-01 22:00:00,1.077545,1.07785,1.077545,1.07785,41.53999996185303
2024-01-01 22:15:00,1.077415,1.078265,1.077415,1.07774,106.67000091075896
2024-01-01 22:30:00,1.07774,1.07784,1.07742,1.077505,240.8399959802628
2024-01-01 22:45:00,1.07751,1.07785,1.077385,1.07748,805.2699999809265
2024-01-01 23:00:00,1.07748,1.078145,1.07733,1.07762,1684.2300218343737
2024-01-01 23:15:00,1.07762,1.078105,1.077535,1.0779,1731.0600380897522
2024-01-01 23:30:00,1.0779,1.078345,1.0777,1.078315,1330.5900210142136
2024-01-01 23:45:00,1.07832,1.07849,1.07806,1.07838,1489.9300146102903
2024-01-02 00:00:00,1.078385,1.078485,1.07815,1.07848,1346.8000190258026
2024-01-02 00:15:00,1.07845,1.07876,1.078395,1.078745,962.8200064897536
2024-01-02 00:30:00,1.07876,1.078935,1.0786,1.078905,834.1400099992752
2024-01-02 00:45:00,1.07891,1.079295,1.078905,1.07914,1218.4700138568878
2024-01-02 01:00:00,1.079145,1.080195,1.078995,1.080145,3190.17005264759
2024-01-02 01:15:00,1.08014,1.08036,1.079905,1.079965,3560.100043296814
2024-01-02 01:30:00,1.079965,1.08021,1.07951,1.08007,4784.3901014328
2024-01-02 01:45:00,1.08011,1.080705,1.079775,1.080585,2892.760046958924
2024-01-02 02:00:00,1.080595,1.080935,1.08023,1.08024,2239.810028076172
2024-01-02 02:15:00,1.080225,1.08058,1.080065,1.080195,1788.240017414093
2024-01-02 02:30:00,1.08019,1.08093,1.07989,1.080765,2594.2900346517563
2024-01-02 02:45:00,1.080755,1.080855,1.08056,1.080645,1629.2300176620483
2024-01-02 03:00:00,1.080645,1.080985,1.080375,1.08098,1609.9300198554993
2024-01-02 03:15:00,1.081005,1.081225,1.080875,1.08108,1700.2700245380402
2024-01-02 03:30:00,1.0811,1.08181,1.081065,1.081745,1612.50002348423
2024-01-02 03:45:00,1.08175,1.081895,1.08137,1.081415,1178.9700109958649
2024-01-02 04:00:00,1.081415,1.08157,1.081245,1.081305,1018.5200068950652
2024-01-02 04:15:00,1.081285,1.081715,1.081195,1.08166,819.8600097894669
2024-01-02 04:30:00,1.081655,1.081845,1.08158,1.08179,1236.5400140285492
2024-01-02 04:45:00,1.081795,1.08189,1.08145,1.08174,1506.400011062622
2024-01-02 05:00:00,1.081745,1.08208,1.081615,1.082065,1870.270021557808
2024-01-02 05:15:00,1.08206,1.08224,1.08187,1.082105,2014.690011620521
2024-01-02 05:30:00,1.08211,1.08234,1.08179,1.08234,1639.200019240379
2024-01-02 05:45:00,1.082345,1.08279,1.08225,1.08274,2195.570019602776
2024-01-02 06:00:00,1.08273,1.08278,1.08198,1.08215,1606.660015463829
2024-01-02 06:15:00,1.08212,1.082205,1.08194,1.08208,1443.5800230503082
2024-01-02 06:30:00,1.08205,1.082285,1.081955,1.082245,1791.4000216722488
2024-01-02 06:45:00,1.082265,1.08228,1.08163,1.08168,1702.7500307559967
2024-01-02 07:00:00,1.081655,1.08201,1.08156,1.08199,2758.200054168701
2024-01-02 07:15:00,1.08199,1.08229,1.081715,1.082235,3190.460061430931
2024-01-02 07:30:00,1.08223,1.08272,1.08219,1.08257,3351.230077624321
2024-01-02 07:45:00,1.082585,1.082605,1.0819,1.082025,3289.260104417801
2024-01-02 08:00:00,1.082035,1.08259,1.081745,1.08258,5349.940149784088
2024-01-02 08:15:00,1.08256,1.083015,1.082505,1.083005,3766.050094127655
2024-01-02 08:30:00,1.083005,1.08324,1.082675,1.08319,3488.8500765562057
2024-01-02 08:45:00,1.083175,1.083255,1.082375,1.08238,3391.8700749874115
2024-01-02 09:00:00,1.08239,1.0825,1.082155,1.08219,2964.060065507889
2024-01-02 09:15:00,1.082195,1.082195,1.08158,1.0818,2497.760056972504
2024-01-02 09:30:00,1.081785,1.0819,1.081545,1.081685,2699.5300554037094
2024-01-02 09:45:00,1.081685,1.08178,1.08089,1.08092,2331.550038099289
2024-01-02 10:00:00,1.080935,1.08109,1.08076,1.080825,2458.680044412613
2024-01-02 10:15:00,1.08082,1.080845,1.080395,1.080825,2426.120042681694
2024-01-02 10:30:00,1.08083,1.08119,1.08068,1.08111,2790.0000472068787
2024-01-02 10:45:00,1.08111,1.081145,1.08048,1.08048,2896.9700375795364
2024-01-02 11:00:00,1.080465,1.08096,1.080245,1.08096,3348.010061144829
2024-01-02 11:15:00,1.08095,1.08102,1.08064,1.080675,3548.940054535866
2024-01-02 11:30:00,1.08068,1.0826,1.08067,1.08249,3455.250051021576
2024-01-02 11:45:00,1.082465,1.08277,1.08241,1.082605,3018.250046133995
2024-01-02 12:00:00,1.08262,1.08266,1.08226,1.08237,3468.7900549173355
2024-01-02 12:15:00,1.082355,1.08271,1.082255,1.082275,3550.5500457286835
2024-01-02 12:30:00,1.08228,1.082595,1.082215,1.082345,3868.7300602197647
2024-01-02 12:45:00,1.082345,1.082545,1.081855,1.081865,3071.1700525283813
2024-01-02 13:00:00,1.081865,1.08212,1.081565,1.081795,3332.7200458049774
2024-01-02 13:15:00,1.081785,1.082065,1.08151,1.08187,3758.780063152313
2024-01-02 13:30:00,1.08184,1.082055,1.081595,1.08166,4420.540078401566
2024-01-02 13:45:00,1.081655,1.081795,1.08126,1.081405,3967.380063891411
2024-01-02 14:00:00,1.081445,1.081665,1.080845,1.08114,4970.960097312927
2024-01-02 14:15:00,1.081135,1.08167,1.08094,1.081615,3302.0300471782684
2024-01-02 14:30:00,1.081605,1.08166,1.08105,1.081195,8451.180181741714
2024-01-02 14:45:00,1.081175,1.08152,1.08093,1.08097,8624.670243382454
2024-01-02 15:00:00,1.08098,1.08144,1.080835,1.081375,7888.150219798088
2024-01-02 15:15:00,1.08138,1.08151,1.08115,1.08128,5841.670156955719
2024-01-02 15:30:00,1.08129,1.08137,1.08084,1.08096,6612.460144639015
2024-01-02 15:45:00,1.080955,1.081295,1.08085,1.08087,5716.300117731094
2024-01-02 16:00:00,1.080875,1.081065,1.08069,1.08081,4859.180077075958
2024-01-02 16:15:00,1.08079,1.081045,1.080715,1.080955,3585.320058107376
2024-01-02 16:30:00,1.08094,1.08128,1.08088,1.081245,3327.590064883232
2024-01-02 16:45:00,1.08124,1.08146,1.08113,1.08142,2705.560039281845
2024-01-02 17:00:00,1.081405,1.08175,1.081315,1.081685,2385.990049958229
2024-01-02 17:15:00,1.08168,1.081945,1.08161,1.08191,3446.2300783395767
2024-01-02 17:30:00,1.0819,1.082195,1.081805,1.082125,2790.400062084198
2024-01-02 17:45:00,1.082095,1.082275,1.08196,1.082195,2987.1500569581985
2024-01-02 18:00:00,1.0822,1.08238,1.08203,1.08205,2961.4800535440445
2024-01-02 18:15:00,1.082075,1.08217,1.08174,1.08194,2574.28005361557
2024-01-02 18:30:00,1.081945,1.082275,1.081935,1.082245,2593.320054411888
2024-01-02 18:45:00,1.08225,1.082255,1.08179,1.081815,2728.4600739479065
2024-01-02 19:00:00,1.0818,1.081825,1.08153,1.08158,2638.0900572538376
2024-01-02 19:15:00,1.08158,1.08192,1.08148,1.0815,2136.2000358104706
2024-01-02 19:30:00,1.08149,1.08164,1.08143,1.08157,2438.350031256676
2024-01-02 19:45:00,1.081585,1.08194,1.08158,1.081605,2689.900057554245
2024-01-02 20:00:00,1.0816,1.08169,1.081455,1.081495,2280.040060520172
2024-01-02 20:15:00,1.0815,1.0815,1.08116,1.08116,2355.550073385238
2024-01-02 20:30:00,1.081195,1.08135,1.08113,1.081245,3128.7400686740875
2024-01-02 20:45:00,1.08124,1.08135,1.08118,1.08123,4037.860093563795
2024-01-02 21:00:00,1.08121,1.081535,1.08118,1.08148,1591.4800088852644
2024-01-02 21:15:00,1.081485,1.081615,1.081325,1.081565,961.3000246286392
2024-01-02 21:30:00,1.08156,1.081725,1.081465,1.0816,767.7100166082382
2024-01-02 21:45:00,1.081605,1.08172,1.08148,1.08162,860.450002759695
2024-01-02 22:00:00,1.082,1.08234,1.081445,1.081495,889.8499954044819
2024-01-02 22:15:00,1.081485,1.081685,1.080825,1.081375,1105.2700077295303
2024-01-02 22:30:00,1.08138,1.08197,1.08129,1.081395,1463.960025548935
2024-01-02 22:45:00,1.081425,1.081985,1.081335,1.08191,2480.1600378751755
2024-01-02 23:00:00,1.081915,1.08213,1.0818,1.0821,1164.720018029213
2024-01-02 23:15:00,1.082115,1.082685,1.082055,1.082275,897.1300132274628
2024-01-02 23:30:00,1.08228,1.082675,1.082,1.0824,935.1400141716005
2024-01-02 23:45:00,1.08238,1.082815,1.08204,1.082395,1113.370013713837
2024-01-03 00:00:00,1.08241,1.082835,1.082305,1.082555,1580.9800209999084
2024-01-03 00:15:00,1.08256,1.08264,1.081955,1.08197,1889.4600303173063
2024-01-03 00:30:00,1.081955,1.082405,1.081415,1.08149,1785.7700152397156
2024-01-03 00:45:00,1.0815,1.08161,1.081175,1.081295,1421.7300103902817
2024-01-03 01:00:00,1.08127,1.081395,1.081,1.08121,1699.910021662712
2024-01-03 01:15:00,1.081205,1.081695,1.08087,1.08149,3809.55007147789
2024-01-03 01:30:00,1.0815,1.08175,1.08055,1.08074,2745.410032272339
2024-01-03 01:45:00,1.080745,1.080825,1.07994,1.08009,1922.6200243234637
2024-01-03 02:00:00,1.080085,1.080085,1.079405,1.07979,2186.03002846241
2024-01-03 02:15:00,1.079805,1.07984,1.079405,1.079555,1487.610020518303
2024-01-03 02:30:00,1.079555,1.07975,1.07943,1.079535,1612.7000242471695
2024-01-03 02:45:00,1.07952,1.079925,1.07951,1.079895,1313.640020608902
2024-01-03 03:00:00,1.07988,1.08009,1.079645,1.07969,1551.0800265073776
2024-01-03 03:15:00,1.0797,1.079795,1.07929,1.07941,1591.5300246477127
2024-01-03 03:30:00,1.07943,1.079625,1.07921,1.07961,1514.310015082359
2024-01-03 03:45:00,1.07958,1.080135,1.079315,1.07955,3322.4200583696365
2024-01-03 04:00:00,1.07954,1.079745,1.07902,1.07932,1647.6900244951248
2024-01-03 04:15:00,1.0793,1.079655,1.079205,1.079255,1534.8600220680237
2024-01-03 04:30:00,1.07926,1.07927,1.078795,1.078875,1026.090010762215
2024-01-03 04:45:00,1.078865,1.07903,1.07872,1.078925,1463.1700199842453
2024-01-03 05:00:00,1.078905,1.078955,1.07867,1.07889,1126.54001557827
2024-01-03 05:15:00,1.0789,1.07916,1.078735,1.079025,1303.870022058487
2024-01-03 05:30:00,1.079045,1.079245,1.07878,1.078795,1544.4500224590302
2024-01-03 05:45:00,1.07877,1.078885,1.07864,1.078825,1641.16002368927
2024-01-03 06:00:00,1.078795,1.079045,1.078585,1.07864,1557.09001994133
2024-01-03 06:15:00,1.07865,1.07884,1.07858,1.07874,1465.4100098609924
2024-01-03 06:30:00,1.07877,1.078775,1.0785,1.078635,790.530007481575
2024-01-03 06:45:00,1.0786,1.078755,1.078215,1.078305,1265.0700163841248
2024-01-03 07:00:00,1.07831,1.07917,1.07831,1.07868,3037.570050597191
2024-01-03 07:15:00,1.07865,1.079405,1.078485,1.07905,2767.930040597916
2024-01-03 07:30:00,1.079045,1.07938,1.078015,1.079235,3102.040043115616
2024-01-03 07:45:00,1.07925,1.07956,1.079055,1.079285,2565.4000371694565
2024-01-03 08:00:00,1.079285,1.07936,1.07858,1.07861,3190.140052318573
2024-01-03 08:15:00,1.0786,1.079175,1.078375,1.07902,3106.37005507946
2024-01-03 08:30:00,1.079005,1.07927,1.07881,1.079255,3046.5900542736053
2024-01-03 08:45:00,1.079235,1.079485,1.07908,1.079125,2775.4100452661514
2024-01-03 09:00:00,1.07913,1.07947,1.07889,1.079285,2932.6200560331345
2024-01-03 09:15:00,1.079295,1.07934,1.078795,1.079045,3059.970048904419
2024-01-03 09:30:00,1.079045,1.079115,1.078825,1.07884,2611.620048046112
